team,year,leag,o_fgm,o_fga,o_ftm,o_fta,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_3pm,o_3pa,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_3pm,d_3pa,d_pts,pace,won,lost
CHI,2004,N,2849,6592,1536,2048,1001,2591,3592,1743,2028,576,1371,369,511,1433,7745,2763,6548,1716,2305,979,2524,3503,1715,1914,685,1272,434,416,1245,7658,96.28374,47,35
CHR,2004,N,2961,6859,1487,2096,1083,2335,3418,1794,1893,695,1192,440,320,881,7729,3015,6507,1748,2279,959,2586,3545,1768,1857,624,1304,446,442,1224,8220,96.20163,18,64
CLE,2004,N,2990,6687,1634,2174,1117,2352,3469,1851,1850,654,1141,461,300,904,7914,2913,6444,1601,2135,938,2324,3262,1737,1770,549,1226,419,422,1122,7849,93.84019,42,40
DAL,2004,N,3058,6691,1826,2314,990,2530,3520,1610,1827,708,1102,461,463,1273,8405,2941,6712,1601,2123,1072,2467,3539,1714,1898,584,1258,399,451,1366,7934,95.20495,58,24
DEN,2004,N,3038,6615,1765,2313,967,2473,3440,1958,1878,750,1224,489,320,940,8161,2950,6606,1632,2189,975,2441,3416,1778,1960,636,1325,458,463,1342,7995,96.02964,49,33
DET,2004,N,2851,6421,1588,2150,1054,2507,3561,1787,1638,576,1133,497,363,1053,7653,2791,6496,1344,1790,928,2321,3249,1618,1851,610,1138,367,410,1213,7336,89.83974,54,28
GSW,2004,N,3029,7039,1412,1955,1069,2436,3505,1811,1833,642,1112,420,624,1774,8094,3133,6838,1555,2087,1057,2771,3828,1858,1782,570,1231,417,450,1240,8271,95.68941,34,48
HOU,2004,N,2846,6419,1551,1986,874,2601,3475,1733,1806,563,1135,378,553,1521,7796,2720,6423,1571,2116,892,2444,3336,1696,1773,607,1091,335,454,1343,7465,91.30323,51,31
IND,2004,N,2668,6169,1748,2206,868,2418,3286,1489,1889,615,1173,357,542,1575,7626,2768,6284,1637,2202,972,2416,3388,1540,1883,549,1177,398,391,1071,7564,90.93834,44,38
LAC,2004,N,2924,6368,1770,2274,980,2455,3435,1901,1819,599,1290,422,231,669,7849,2936,6618,1555,2041,986,2255,3241,1732,1934,638,1128,393,485,1317,7912,91.88177,37,45
LAL,2004,N,2895,6629,1661,2137,1028,2511,3539,1672,1793,508,1176,344,644,1814,8095,3141,6928,1507,1931,1023,2453,3476,2001,1814,627,968,420,549,1522,8338,94.82039,34,48
MEM,2004,N,2802,6271,1526,2024,887,2307,3194,1716,1910,699,1197,476,531,1486,7661,2684,6215,1679,2179,993,2387,3380,1633,1852,612,1279,476,426,1215,7473,90.92912,45,37
MIA,2004,N,3097,6368,1658,2466,887,2639,3526,1790,1814,528,1127,474,475,1260,8327,2865,6705,1621,2134,922,2397,3319,1620,2020,611,1048,264,441,1269,7792,92.87087,59,23
MIL,2004,N,2964,6580,1720,2229,985,2405,3390,1720,1797,529,1132,289,325,925,7973,3098,6678,1559,2022,935,2413,3348,1953,1952,611,1087,370,463,1349,8218,93.59418,30,52
MIN,2004,N,3045,6629,1449,1820,947,2580,3527,1918,1774,460,1079,447,395,1145,7934,2967,6776,1413,1880,1032,2359,3391,1783,1629,540,954,323,468,1291,7815,92.77171,44,38
NJN,2004,N,2753,6419,1555,2039,855,2387,3242,1772,1984,650,1163,308,435,1203,7496,2710,6167,1714,2304,874,2503,3377,1666,1880,601,1303,402,485,1319,7619,91.83976,42,40
NOH,2004,N,2718,6555,1401,1830,1019,2281,3300,1724,1883,550,1217,310,415,1316,7252,2847,6299,1644,2122,947,2485,3432,1742,1728,634,1182,452,494,1346,7832,90.47193,18,64
NYK,2004,N,2978,6599,1580,2060,965,2393,3358,1665,1942,629,1204,260,441,1240,7977,3001,6454,1711,2264,969,2448,3417,1697,1736,602,1222,389,464,1276,8177,94.38428,33,49
ORL,2004,N,3034,6679,1772,2335,1038,2544,3582,1583,1937,633,1322,441,320,916,8160,3081,6826,1739,2306,1024,2428,3452,1747,1920,698,1176,354,443,1291,8344,97.33392,36,46
PHI,2004,N,2946,6736,1731,2194,909,2536,3445,1710,1878,756,1274,321,505,1453,8128,2930,6618,1764,2299,952,2663,3615,1878,1929,681,1372,383,565,1560,8189,97.40168,43,39
PHO,2004,N,3351,7018,1556,2080,967,2652,3619,1927,1563,572,1125,453,796,2026,9054,3328,7485,1320,1775,1233,2550,3783,1741,1750,627,1108,342,494,1476,8470,98.47644,62,20
POR,2004,N,2896,6422,1409,1944,970,2404,3374,1722,1702,583,1307,544,420,1161,7621,3056,6842,1397,1851,1149,2312,3461,1923,1670,700,1098,414,440,1283,7949,92.56847,27,55
SAC,2004,N,3203,6978,1577,2004,1023,2455,3478,2005,1684,674,1073,316,522,1396,8505,3186,6941,1485,2011,1102,2532,3634,1766,1761,622,1196,365,471,1318,8328,96.8418,50,32
SAS,2004,N,2923,6450,1535,2120,987,2489,3476,1771,1716,613,1126,543,507,1395,7888,2712,6359,1501,1955,893,2403,3296,1385,1891,594,1246,421,323,881,7248,91.4557,59,23
SEA,2004,N,2882,6498,1683,2131,1041,2311,3352,1487,1943,553,1113,338,666,1824,8113,2932,6382,1591,2124,930,2174,3104,1698,1948,508,1127,390,470,1317,7925,91.24495,52,30
TOR,2004,N,2952,6656,1626,2101,844,2444,3288,1670,1875,621,1087,317,648,1681,8178,3133,6708,1610,2165,991,2720,3711,1814,1795,507,1188,360,435,1222,8311,95.01261,33,49
UTA,2004,N,2828,6301,1719,2272,1047,2243,3290,1826,2189,541,1292,374,250,762,7625,2731,5965,2027,2653,859,2230,3089,1592,2057,646,1213,474,486,1297,7975,91.19514,26,56
WAS,2004,N,2966,6794,1795,2476,1133,2374,3507,1563,1806,716,1173,347,514,1498,8241,3099,6748,1549,2034,1017,2510,3527,1885,1994,586,1276,412,521,1432,8268,96.00849,45,37
ATL,2005,N,2946,6496,1656,2207,851,2450,3301,1625,2054,587,1284,394,424,1154,7972,3075,6433,1768,2372,981,2335,3316,1689,1855,597,1227,422,444,1205,8362,94.3261,26,56
BOS,2005,N,2951,6322,1664,2204,834,2411,3245,1716,2033,578,1359,422,467,1290,8033,2944,6462,1825,2457,910,2369,3279,1763,1837,688,1210,404,446,1265,8159,94.54998,33,49
CHI,2005,N,3004,6737,1452,1967,898,2610,3508,1804,2038,508,1224,345,560,1477,8020,2773,6515,1921,2472,881,2541,3422,1652,1883,611,1228,420,501,1428,7968,95.86813,41,41
CHR,2005,N,2961,6843,1593,2186,918,2342,3260,1717,1960,822,1167,354,428,1261,7943,3065,6410,1683,2283,940,2667,3607,1881,1929,577,1464,441,458,1285,8271,96.55765,26,56
CLE,2005,N,2908,6412,1689,2318,970,2500,3470,1560,1732,567,1137,392,497,1465,8002,2949,6481,1462,1970,807,2421,3228,1666,1842,540,1079,357,459,1291,7819,91.88661,50,32
DAL,2005,N,2948,6375,1818,2322,929,2532,3461,1473,1834,593,1112,488,416,1113,8130,2801,6319,1626,2163,935,2209,3144,1433,1958,536,1151,400,404,1120,7632,90.96694,60,22
DEN,2005,N,3078,6672,1721,2312,1013,2376,3389,1921,1863,698,1216,463,350,1076,8227,3070,6764,1538,2090,965,2469,3434,1959,1911,586,1323,436,530,1480,8208,96.20456,44,38
DET,2005,N,2983,6558,1418,1950,813,2509,3322,1971,1513,580,931,490,557,1451,7941,2915,6450,1235,1677,951,2399,3350,1541,1726,481,1145,285,329,1012,7394,90.05814,64,18
GSW,2005,N,2939,6785,1573,2190,811,2654,3465,1694,1941,604,1156,357,625,1832,8076,3047,6674,1624,2187,985,2662,3647,1828,1919,576,1258,409,469,1335,8187,96.62116,34,48
HOU,2005,N,2708,6252,1502,1980,980,2434,3414,1580,1863,588,1193,320,469,1414,7387,2708,6310,1560,2135,874,2477,3351,1647,1716,582,1094,373,541,1465,7517,89.3923,34,48
IND,2005,N,2786,6274,1591,2158,903,2554,3457,1631,1821,598,1254,409,536,1536,7699,2831,6504,1511,2060,968,2416,3384,1520,1800,661,1112,399,371,1083,7544,91.34442,41,41
LAC,2005,N,2993,6443,1694,2142,858,2674,3532,1708,1872,534,1185,503,290,843,7970,2887,6638,1593,2175,858,2432,3290,1765,1777,570,1053,355,474,1367,7841,93.59988,47,35
LAL,2005,N,2992,6607,1618,2172,828,2630,3458,1734,1894,628,1143,350,552,1583,8154,2945,6547,1585,2123,893,2399,3292,1730,1925,536,1158,354,474,1342,7949,94.33237,45,37
MEM,2005,N,2746,6125,1476,2077,1035,2178,3213,1586,1757,600,1134,442,590,1578,7558,2691,6172,1465,1942,927,2404,3331,1605,1867,597,1213,456,408,1223,7255,87.24746,49,33
MIA,2005,N,3039,6355,1616,2310,892,2641,3533,1692,1871,522,1186,442,497,1441,8191,2871,6529,1642,2223,826,2359,3185,1596,1937,560,1063,298,490,1359,7874,93.03861,52,30
MIL,2005,N,2976,6566,1561,2115,990,2387,3377,1769,1902,597,1197,270,507,1335,8020,2972,6383,1671,2237,832,2475,3307,1847,1937,606,1182,414,490,1385,8105,93.1072,40,42
MIN,2005,N,2888,6340,1436,1895,1071,2162,3233,1716,1889,559,1189,471,310,942,7522,2852,6474,1525,2072,974,2411,3385,1554,1736,539,1139,374,447,1229,7676,89.61497,33,49
NJN,2005,N,2778,6317,1658,2187,822,2539,3361,1884,1903,558,1119,278,477,1447,7691,2730,6222,1654,2232,787,2599,3386,1641,1889,589,1177,329,465,1336,7579,91.59463,49,33
NOO,2005,N,2831,6428,1649,2176,873,2424,3297,1519,1786,611,1095,311,300,885,7611,2883,6286,1530,2014,860,2498,3358,1584,1910,527,1197,432,546,1486,7842,91.27003,38,44
NYK,2005,N,2822,6206,1878,2587,1034,2360,3394,1468,2157,555,1449,271,320,884,7842,2967,6359,1868,2480,883,2280,3163,1744,2079,674,1154,437,565,1495,8367,93.46705,23,59
ORL,2005,N,2911,6167,1663,2277,852,2442,3294,1495,1908,532,1240,362,299,796,7784,2870,6327,1672,2285,911,2239,3150,1644,1899,615,1099,386,460,1287,7872,91.03263,36,46
PHI,2005,N,3001,6546,1770,2330,1030,2268,3298,1653,1712,651,1159,404,375,1031,8147,3100,6699,1609,2111,974,2533,3507,1882,1898,630,1269,386,498,1420,8307,94.32779,38,44
PHO,2005,N,3430,7167,1189,1475,849,2579,3428,2179,1683,549,1088,412,837,2097,8886,3243,7141,1429,1956,1028,2735,3763,1546,1623,591,1218,282,516,1423,8431,98.09292,54,28
POR,2005,N,2791,6267,1339,1944,1069,2020,3089,1490,1828,529,1205,435,364,1042,7285,3032,6472,1498,1971,1029,2445,3474,1737,1704,592,1060,403,498,1306,8060,88.32362,21,61
SAC,2005,N,2954,6500,1704,2173,959,2366,3325,1825,1672,608,1199,299,494,1408,8106,3053,6726,1412,1891,953,2503,3456,1733,1886,656,1199,403,462,1316,7980,93.58587,44,38
SAS,2005,N,2993,6342,1327,1891,778,2621,3399,1717,1714,543,1126,467,524,1362,7837,2782,6420,1414,1912,886,2417,3303,1336,1709,599,1136,343,300,886,7278,90.76721,63,19
SEA,2005,N,3077,6711,1652,2104,975,2271,3246,1696,1933,622,1208,306,605,1631,8411,3202,6596,1713,2255,1003,2316,3319,1973,1820,598,1194,399,542,1445,8659,94.48428,35,47
TOR,2005,N,3013,6639,1653,2089,906,2249,3155,1593,1965,529,1071,272,608,1620,8287,3164,6448,1696,2267,835,2539,3374,1938,1834,518,1165,359,508,1363,8532,93.57669,27,55
UTA,2005,N,2744,6207,1774,2466,864,2587,3451,1772,2032,524,1290,492,311,925,7573,2730,6077,1839,2466,871,2237,3108,1511,2104,663,1166,463,490,1297,7789,91.62312,41,41
WAS,2005,N,2975,6656,1889,2496,886,2493,3379,1523,1855,658,1143,339,497,1394,8336,3014,6477,1655,2222,964,2477,3441,1766,2075,537,1326,341,501,1379,8184,95.5648,42,40
ATL,2006,N,2831,6372,1677,2203,976,2312,3288,1573,1970,609,1306,446,341,1038,7680,2953,6335,1699,2315,948,2370,3318,1732,1853,597,1247,421,465,1236,8070,90.80842,30,52
BOS,2006,N,2858,6454,1670,2178,918,2391,3309,1630,1971,589,1350,382,471,1283,7857,2966,6337,1776,2376,848,2476,3324,1811,1757,604,1250,449,429,1212,8137,92.61488,24,58
CHI,2006,N,3046,6663,1528,2083,984,2597,3581,1832,1908,639,1310,445,480,1237,8100,2793,6416,1619,2219,897,2456,3353,1675,1900,614,1429,433,484,1387,7689,93.80669,49,33
CHR,2006,N,2960,6643,1568,2136,920,2346,3266,1836,1985,638,1224,369,457,1280,7945,2999,6450,1802,2404,929,2562,3491,1717,1786,603,1296,437,452,1245,8252,93.40208,33,49
CLE,2006,N,2978,6658,1484,2134,1039,2529,3568,1708,1781,625,1177,353,494,1404,7934,2838,6337,1539,2096,807,2461,3268,1649,1804,540,1254,349,405,1231,7620,91.50341,50,32
DAL,2006,N,3010,6442,1646,2045,920,2515,3435,1632,1837,560,1140,408,535,1404,8201,2790,6241,1654,2216,839,2286,3125,1471,1811,565,1190,312,375,1074,7609,89.65238,67,15
DEN,2006,N,3164,6805,1827,2449,1001,2558,3559,1920,1756,678,1352,434,484,1440,8639,3257,7087,1438,1945,1005,2462,3467,2010,1946,680,1343,424,554,1569,8506,97.86288,45,37
DET,2006,N,2942,6484,1539,1988,948,2374,3322,1768,1672,583,1001,472,449,1305,7872,2819,6337,1484,2006,973,2403,3376,1647,1668,521,1205,290,409,1205,7531,88.07917,53,29
GSW,2006,N,3261,7048,1515,2113,941,2455,3396,1950,1933,750,1309,466,700,1966,8737,3171,6870,1814,2419,1074,2733,3807,2023,1832,680,1525,399,609,1664,8765,99.14714,42,40
HOU,2006,N,2906,6528,1436,1906,880,2673,3553,1704,1710,583,1162,337,705,1893,7953,2793,6503,1497,2000,800,2548,3348,1588,1631,571,1163,353,472,1346,7555,91.22749,52,30
IND,2006,N,2872,6560,1615,2125,989,2441,3430,1680,1912,598,1335,447,481,1389,7840,2931,6416,1741,2311,915,2498,3413,1642,1942,644,1288,410,437,1175,8040,92.72202,35,47
LAC,2006,N,2880,6318,1769,2245,888,2484,3372,1762,1858,596,1239,472,314,903,7843,2912,6436,1602,2142,843,2377,3220,1722,1829,582,1132,321,455,1341,7881,90.81055,40,42
LAL,2006,N,3103,6664,1660,2221,886,2495,3381,1850,1889,600,1273,421,608,1724,8474,3097,6719,1763,2320,955,2508,3463,1798,1916,649,1208,409,523,1462,8480,94.9395,42,40
MEM,2006,N,2998,6448,1835,2410,866,2375,3241,1680,1827,564,1343,407,500,1362,8331,3287,6761,1603,2113,965,2483,3448,2062,1992,681,1253,450,576,1480,8753,94.6022,22,60
MIA,2006,N,2919,6288,1393,2019,817,2526,3343,1681,1749,566,1201,442,528,1539,7759,2895,6517,1513,2039,921,2467,3388,1656,1790,562,1185,314,531,1495,7834,90.30234,44,38
MIL,2006,N,3121,6714,1406,1919,941,2272,3213,1771,1821,587,1240,224,524,1472,8172,3201,6673,1564,2109,1062,2468,3530,2077,1718,615,1284,433,565,1537,8531,92.92042,28,54
MIN,2006,N,2997,6502,1499,1892,819,2474,3293,1848,1758,532,1278,325,384,1089,7877,3075,6689,1510,1987,958,2437,3395,1782,1679,583,1163,360,518,1487,8178,92.21783,32,50
NJN,2006,N,2913,6379,1566,2153,822,2525,3347,1962,1869,499,1212,273,609,1676,8001,2911,6476,1723,2261,867,2526,3393,1805,1886,584,1188,369,519,1455,8064,91.90021,41,41
NOO,2006,N,2971,6673,1436,1941,1024,2513,3537,1537,1620,522,1187,347,455,1256,7833,3004,6579,1395,1839,853,2493,3346,1703,1733,554,1119,391,559,1575,7962,90.92859,39,43
NYK,2006,N,2903,6356,1714,2396,1032,2516,3548,1532,1932,543,1405,260,474,1370,7994,3021,6566,1613,2136,885,2297,3182,1748,1875,616,1122,406,573,1523,8228,92.0064,33,49
ORL,2006,N,2875,6090,1679,2393,920,2418,3338,1525,1904,565,1392,416,342,962,7771,2739,6191,1768,2327,865,2217,3082,1609,1921,678,1232,376,461,1306,7707,90.05511,40,42
PHI,2006,N,2932,6408,1637,2135,899,2353,3252,1669,1671,590,1258,390,284,823,7785,3039,6570,1452,1926,969,2404,3373,1825,1801,606,1280,320,503,1424,8033,91.46572,35,47
PHO,2006,N,3388,6855,1476,1827,737,2583,3320,2122,1659,553,1189,394,785,1965,9037,3238,7087,1458,1902,1008,2504,3512,1548,1759,566,1242,304,504,1387,8438,96.40746,61,21
POR,2006,N,2874,6392,1543,2006,923,2299,3222,1513,1931,555,1236,380,426,1232,7717,2962,6292,1678,2157,850,2347,3197,1703,1750,539,1127,380,467,1293,8069,89.51538,32,50
SAC,2006,N,2941,6532,1891,2473,797,2396,3193,1665,1792,671,1194,265,530,1513,8303,3147,6671,1600,2115,907,2648,3555,1840,1990,572,1335,405,557,1524,8451,95.09167,33,49
SAS,2006,N,2999,6328,1486,1980,761,2576,3337,1814,1588,587,1136,417,595,1561,8079,2860,6462,1300,1756,828,2379,3207,1416,1739,579,1176,337,368,1101,7388,89.81831,58,24
SEA,2006,N,3047,6628,1511,1911,928,2322,3250,1695,1801,631,1268,301,525,1451,8130,3126,6568,1596,2124,954,2408,3362,1870,1635,590,1233,341,519,1437,8367,92.38756,31,51
TOR,2006,N,3032,6547,1562,1983,755,2480,3235,1822,1672,581,1104,321,531,1464,8157,3051,6593,1441,1911,848,2641,3489,1742,1786,489,1241,317,533,1491,8076,92.41695,47,35
UTA,2006,N,3069,6471,1830,2462,1030,2456,3486,2024,2067,577,1277,339,354,1056,8322,2819,6191,1943,2534,813,2223,3036,1552,2010,623,1230,438,506,1424,8087,91.9955,51,31
WAS,2006,N,3070,6820,1855,2425,998,2379,3377,1660,1823,635,1133,375,561,1614,8556,3166,6700,1668,2146,973,2551,3524,1942,1927,519,1291,380,598,1585,8598,94.72142,41,41
ATL,2007,N,2975,6552,1720,2227,1008,2454,3462,1804,1673,600,1170,448,384,1078,8054,3115,6733,1461,1943,968,2386,3354,1825,1793,615,1079,421,512,1413,8203,93.08285,37,45
BOS,2007,N,2986,6286,1677,2176,830,2615,3445,1833,1864,696,1181,379,596,1564,8245,2657,6341,1605,2160,899,2290,3189,1539,1818,594,1256,389,485,1535,7404,92.17601,66,16
CHI,2007,N,2987,6861,1533,2029,1050,2478,3528,1811,1784,635,1155,429,474,1305,7981,2982,6583,1699,2217,914,2582,3496,1794,1746,648,1201,465,571,1522,8234,94.96618,33,49
CHR,2007,N,2960,6554,1510,2115,892,2440,3332,1748,1777,614,1135,403,529,1443,7959,3115,6684,1571,2102,999,2588,3587,1785,1721,625,1132,476,517,1456,8318,93.54654,32,50
CLE,2007,N,2937,6697,1477,2061,1092,2563,3655,1640,1712,579,1081,427,552,1544,7903,2939,6462,1548,2070,814,2500,3314,1721,1666,559,1052,388,506,1419,7932,91.93896,45,37
DAL,2007,N,3025,6515,1690,2075,883,2643,3526,1720,1786,490,988,402,494,1403,8234,2903,6551,1648,2168,882,2419,3301,1547,1739,536,949,357,408,1168,7862,91.34199,51,31
DEN,2007,N,3307,7038,1891,2519,918,2698,3616,2024,1731,752,1181,551,569,1605,9074,3334,7303,1481,2028,1042,2680,3722,2107,1950,644,1282,393,621,1710,8770,101.8626,50,32
DET,2007,N,2999,6551,1507,1965,974,2423,3397,1831,1688,583,910,473,487,1330,7992,2727,6239,1523,2047,865,2344,3209,1563,1618,477,1047,319,409,1233,7386,88.73179,59,23
GSW,2007,N,3403,7406,1538,2044,1045,2496,3541,1833,1875,744,1063,377,761,2185,9105,3273,6998,1806,2378,1053,2803,3856,1939,1736,567,1325,413,572,1556,8924,100.6229,48,34
HOU,2007,N,3003,6698,1342,1848,1002,2659,3661,1757,1609,598,1071,420,583,1707,7931,2852,6594,1410,1912,894,2441,3335,1548,1615,622,1061,379,433,1186,7547,91.81052,55,27
IND,2007,N,3102,6993,1568,2042,904,2633,3537,1864,1921,623,1207,412,755,2021,8527,3093,6817,1850,2443,929,2800,3729,1820,1782,663,1233,416,606,1571,8642,99.1155,36,46
LAC,2007,N,2820,6445,1702,2178,800,2491,3291,1732,1745,557,1128,398,350,1079,7692,3114,6670,1574,2096,916,2657,3573,1834,1773,590,1080,389,486,1393,8288,93.65588,23,59
LAL,2007,N,3248,6818,1746,2270,898,2722,3620,2003,1691,654,1118,438,662,1751,8904,3127,7022,1501,1995,988,2521,3509,1793,1850,634,1124,368,554,1531,8309,97.19371,57,25
MEM,2007,N,3060,6737,1517,2097,848,2567,3415,1574,1592,503,1211,386,620,1779,8257,3394,7076,1387,1791,932,2721,3653,1963,1842,711,1055,403,591,1625,8766,96.81346,22,60
MIA,2007,N,2808,6336,1384,1903,743,2342,3085,1644,1670,589,1151,355,491,1373,7491,3029,6477,1590,2105,916,2617,3533,1817,1650,631,1104,341,552,1497,8200,91.75078,15,67
MIL,2007,N,3026,6745,1452,1980,1055,2363,3418,1760,1748,544,1172,361,452,1313,7956,3147,6562,1639,2141,872,2464,3336,1913,1727,647,1081,404,588,1530,8521,93.40601,26,56
MIN,2007,N,3076,6817,1246,1693,964,2428,3392,1630,1885,616,1143,306,441,1259,7839,3056,6481,1742,2266,871,2545,3416,1899,1434,610,1064,468,541,1516,8395,93.19871,22,60
NJN,2007,N,2856,6450,1647,2237,913,2520,3433,1925,1855,521,1178,390,498,1430,7857,2982,6543,1774,2311,896,2517,3413,1810,1836,662,1050,362,534,1448,8272,93.20573,34,48
NOH,2007,N,3164,6796,1312,1707,937,2494,3431,1785,1531,637,926,321,630,1621,8270,3038,6604,1217,1579,815,2533,3348,1779,1573,470,1089,331,544,1552,7837,91.36569,56,26
NYK,2007,N,2967,6757,1524,2095,1029,2457,3486,1530,1761,521,1132,213,490,1454,7948,3184,6711,1535,2078,924,2573,3497,1773,1665,621,1012,429,587,1592,8490,93.70159,23,59
ORL,2007,N,3058,6446,1650,2288,768,2677,3445,1706,1688,520,1134,333,801,2074,8567,3057,6855,1489,1975,899,2520,3419,1764,1898,581,1043,344,516,1441,8119,94.86023,52,30
PHI,2007,N,3056,6648,1509,2137,1067,2370,3437,1673,1620,712,1112,400,302,952,7923,3000,6504,1332,1726,923,2293,3216,1903,1708,550,1226,420,557,1549,7889,91.91526,40,42
PHO,2007,N,3392,6782,1548,1977,720,2683,3403,2188,1633,532,1139,518,694,1764,9026,3368,7384,1407,1879,1101,2498,3599,1607,1731,601,1051,311,469,1329,8612,98.15545,55,27
POR,2007,N,2935,6545,1412,1841,900,2438,3338,1733,1642,455,995,360,538,1425,7820,2983,6616,1401,1828,957,2465,3422,1714,1656,488,991,301,533,1499,7900,90.12917,41,41
SAC,2007,N,3043,6558,1812,2272,829,2456,3285,1567,1839,651,1258,334,510,1367,8408,3137,6731,1722,2287,970,2465,3435,1878,1892,661,1204,452,597,1599,8593,96.50047,38,44
SAS,2007,N,2938,6424,1350,1774,771,2612,3383,1718,1537,521,981,337,594,1610,7820,2857,6431,1293,1710,776,2527,3303,1490,1625,566,1009,361,420,1227,7427,89.6853,56,26
SEA,2007,N,3125,7032,1436,1866,971,2688,3659,1748,1680,531,1250,400,313,939,7999,3288,7136,1534,2048,961,2655,3616,1997,1610,706,1033,440,607,1576,8717,98.21302,20,62
TOR,2007,N,3148,6726,1347,1658,790,2497,3287,1953,1596,570,918,336,572,1459,8215,3007,6569,1344,1732,830,2583,3413,1797,1508,470,1092,333,619,1683,7977,91.77545,41,41
UTA,2007,N,3279,6592,1745,2298,942,2410,3352,2165,1970,717,1169,355,407,1095,8710,2896,6286,1848,2468,844,2256,3100,1629,1891,619,1262,420,506,1419,8146,94.45701,54,28
WAS,2007,N,2986,6695,1557,1991,1007,2404,3411,1607,1606,632,1032,391,575,1614,8104,3015,6537,1418,1880,900,2478,3378,1958,1656,529,1102,360,683,1768,8131,91.68861,43,39
ATL,2008,N,2956,6451,1537,2085,870,2412,3282,1657,1610,603,1048,376,597,1633,8046,3002,6610,1385,1800,956,2481,3437,1705,1681,530,1121,354,528,1496,7917,91.34264,47,35
BOS,2008,N,3075,6333,1587,2075,869,2586,3455,1862,1897,621,1280,387,538,1355,8275,2763,6418,1626,2110,834,2249,3083,1553,1820,585,1195,389,507,1452,7659,92.85963,62,20
CHI,2008,N,3126,6846,1633,2052,970,2481,3451,1732,1709,615,1192,453,493,1293,8378,3141,6864,1633,2077,1017,2491,3508,1723,1708,622,1177,449,486,1400,8401,96.14964,41,41
CHR,2008,N,2866,6299,1455,1965,886,2366,3252,1741,1754,580,1279,397,490,1339,7677,2883,6349,1457,1928,877,2310,3187,1604,1714,626,1206,488,558,1526,7781,91.15842,35,47
CLE,2008,N,3022,6454,1523,2012,886,2574,3460,1663,1663,593,1045,435,656,1670,8223,2775,6444,1459,1895,878,2310,3188,1568,1664,519,1137,338,482,1447,7491,90.86929,66,16
DAL,2008,N,3128,6770,1516,1852,909,2595,3504,1779,1600,590,1043,429,571,1632,8343,3071,6752,1522,1906,884,2509,3393,1611,1645,589,1064,334,517,1379,8181,93.61584,50,32
DEN,2008,N,3058,6510,1891,2487,905,2507,3412,1820,1874,710,1257,491,548,1477,8555,2966,6738,1742,2228,991,2391,3382,1756,1944,648,1265,447,601,1643,8275,96.39043,54,28
DET,2008,N,2981,6559,1388,1849,949,2448,3397,1689,1712,493,973,377,377,1079,7727,2876,6380,1580,2039,861,2453,3314,1651,1612,461,964,342,435,1228,7767,89.3078,39,43
GSW,2008,N,3231,7055,1893,2392,953,2492,3445,1711,1842,638,1201,527,550,1475,8905,3401,7273,1828,2346,1164,2695,3859,1980,1927,646,1229,414,582,1531,9212,101.0872,29,53
HOU,2008,N,2959,6526,1531,1903,861,2662,3523,1662,1553,548,1167,355,621,1656,8070,2991,6735,1296,1730,873,2398,3271,1620,1689,588,1022,435,464,1298,7742,92.55817,53,29
IND,2008,N,3220,7080,1525,1890,924,2661,3585,1775,1895,573,1189,434,652,1725,8617,3141,6862,1857,2431,909,2708,3617,1731,1692,635,1151,444,569,1519,8708,98.81787,36,46
LAC,2008,N,2955,6696,1354,1839,890,2377,3267,1723,1650,572,1221,482,535,1513,7799,3218,6805,1546,2035,962,2653,3615,1951,1609,652,1093,414,536,1431,8518,94.69188,19,63
LAL,2008,N,3307,6981,1607,2087,1015,2587,3602,1908,1698,718,1113,420,547,1516,8768,3050,6825,1454,1931,959,2440,3399,1854,1816,635,1284,392,586,1700,8140,96.68246,65,17
MEM,2008,N,2865,6311,1570,2077,847,2337,3184,1423,1777,615,1252,385,398,1106,7698,3018,6378,1574,2043,842,2431,3273,1735,1786,632,1194,443,536,1510,8146,92.22141,24,58
